# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Cellular Component	GO:0015934	large ribosomal subunit	11	3.183821e-16	5.307430e-13	4.824936e-14	6.260708e+0	5.270969e+0	33	5.270969e-3	3.300000e-2	16	2.614622e-12	4.358575e-9	2.724109e-10	4.133627e+0	7.741386e+0	32	115	2.531646e-2	2.782609e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	GEMIN5,MRPL11,MRPL19,MRPL2,MRPL20,MRPL21,MRPL22,MRPL3,MRPL35,MRPL36,MRPL37,MRPL39,MRPL44,MRPL46,MRPL47,MRPL48,MRPL51,MRPL52,MRPL53,MRPL58,MRPL9,NPM1,RPL11,RPL12,RPL13A,RPL14,RPL18,RPL23A,RPL35A,RPL5,RPL7L1,RPL8
GO Cellular Component	GO:0044455	mitochondrial membrane part	12	6.705709e-16	1.117842e-12	9.315347e-14	4.052848e+0	1.209026e+1	49	1.209026e-2	4.900000e-2	13	1.339047e-14	2.232191e-11	1.717070e-12	3.433518e+0	1.427108e+1	49	212	3.876582e-2	2.311321e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATP5F1,ATP5G2,ATP5J2,ATPIF1,BAK1,COX8A,DMAC2,DNAJC11,ENSG00000256100,IMMP1L,IMMT,MFF,MFN1,MFN2,MGARP,MICU2,MPC2,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,OXA1L,PMPCB,SAMM50,SDHB,SDHC,SLC25A44,SMDT1,TIMM22,TIMM29,TIMM50,TMEM11,TOMM22,TOMM40L,TOMM6,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0098798	mitochondrial protein complex	13	8.272798e-16	1.379075e-12	1.060827e-13	4.656982e+0	9.018716e+0	42	9.018716e-3	4.200000e-2	14	6.089223e-14	1.015073e-10	7.250525e-12	3.783007e+0	1.083794e+1	41	161	3.243671e-2	2.546584e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATP5F1,ATP5G2,ATP5J2,ATPIF1,BAX,COX8A,DBT,DMAC2,DNAJC11,ENSG00000256100,IMMP1L,IMMT,MFN1,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,PMPCB,SAMM50,SDHB,SDHC,TIMM22,TIMM29,TIMM50,TOMM22,TOMM40L,TOMM6,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0005762	mitochondrial large ribosomal subunit	14	1.596748e-15	2.661779e-12	1.901271e-13	1.115910e+1	1.881872e+0	21	1.881872e-3	2.100000e-2	18	3.264274e-11	5.441545e-8	3.023080e-9	5.825577e+0	3.433136e+0	20	51	1.582278e-2	3.921569e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	MRPL11,MRPL19,MRPL2,MRPL20,MRPL21,MRPL22,MRPL3,MRPL35,MRPL36,MRPL37,MRPL39,MRPL44,MRPL46,MRPL47,MRPL48,MRPL51,MRPL52,MRPL53,MRPL58,MRPL9
GO Cellular Component	GO:0016604	nuclear body	15	7.814605e-14	1.302695e-10	8.684631e-12	2.037156e+0	6.136004e+1	125	6.136004e-2	1.250000e-1	11	2.249285e-19	3.749558e-16	3.408689e-17	2.410625e+0	4.853512e+1	117	721	9.256329e-2	1.622746e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABL1,ACIN1,ADAMTS4,ADPRHL2,AKAP8L,ALKBH8,ANGEL2,ANKS1B,ARNT,ATF7IP,ATPAF2,BABAM1,CASC3,CBX5,CHFR,CHTOP,COPS4,CRY2,CSNK1A1,CWC22,CXXC1,DAXX,DDX17,EAF1,EIF2D,EIF3E,ELL,FAM118B,FTO,GATAD2A,GEMIN5,GON4L,GTF3C6,H2AFX,HEXIM2,HIPK1,HNRNPM,HSF1,HSPA1B,ICE1,KAT6A,KIF22,KMT2E,KNL1,LSG1,LUC7L3,LYRM4,MAML1,MAU2,METTL3,MORC3,MORF4L1,MRPL36,NACC1,NAMPT,NDUFB1,NDUFS3,NELFA,NPM1,NR3C1,NSRP1,OIP5,PABPN1,PCBP1,PCNP,PHF5A,PIAS4,PNISR,POLDIP3,POLR3D,PPP1R10,PPP1R8,PPWD1,PRCC,PRPF8,PUM1,RBM15,RBM25,RBM39,RBM8A,RIF1,RNF169,RPA2,RPAIN,SART3,SDCBP2,SF3B1,SFPQ,SH3BGRL3,SLTM,SNW1,SON,SRCAP,SREK1,SRRM2,SRSF1,SRSF2,SRSF3,SRSF5,TAB1,TARDBP,TERF2IP,THAP1,THRAP3,TIMM50,TOP3A,TOPORS,TP53,TRIP11,TRIP12,TRIP4,UQCC2,VIRMA,XRRA1,YARS2,ZC3H18,ZNF350
GO Cellular Component	GO:0015935	small ribosomal subunit	16	9.676756e-14	1.613115e-10	1.008197e-11	7.045238e+0	3.548496e+0	25	3.548496e-3	2.500000e-2	20	1.459004e-10	2.432160e-7	1.216080e-8	4.745418e+0	4.846781e+0	23	72	1.819620e-2	3.194444e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	EIF2A,EIF2D,MRPS10,MRPS11,MRPS12,MRPS14,MRPS15,MRPS18A,MRPS18B,MRPS18C,MRPS22,MRPS24,MRPS27,MRPS28,MRPS35,MRPS6,MRPS9,NPM1,RACK1,RPS11,RPS18,RPS27,RPS28
GO Cellular Component	GO:0005763	mitochondrial small ribosomal subunit	17	1.223606e-13	2.039751e-10	1.199854e-11	1.401767e+1	1.141417e+0	16	1.141417e-3	1.600000e-2	19	3.963215e-11	6.606679e-8	3.477200e-9	7.958154e+0	1.884859e+0	15	28	1.186709e-2	5.357143e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	MRPS10,MRPS11,MRPS12,MRPS14,MRPS15,MRPS18A,MRPS18B,MRPS18C,MRPS22,MRPS24,MRPS27,MRPS28,MRPS35,MRPS6,MRPS9
GO Cellular Component	GO:0098800	inner mitochondrial membrane protein complex	18	2.655907e-13	4.427397e-10	2.459665e-11	4.616812e+0	7.580989e+0	35	7.580989e-3	3.500000e-2	17	1.836649e-11	3.061694e-8	1.800996e-9	3.686697e+0	9.222346e+0	34	137	2.689873e-2	2.481752e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATP5F1,ATP5G2,ATP5J2,ATPIF1,COX8A,DMAC2,DNAJC11,ENSG00000256100,IMMP1L,IMMT,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,PMPCB,SDHB,SDHC,TIMM22,TIMM29,TIMM50,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0016607	nuclear speck	19	2.907147e-11	4.846214e-8	2.550639e-9	2.321622e+0	3.273574e+1	76	3.273574e-2	7.600000e-2	12	1.091909e-14	1.820212e-11	1.516844e-12	2.748017e+0	2.510902e+1	69	373	5.458861e-2	1.849866e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACIN1,ADAMTS4,AKAP8L,ATPAF2,CASC3,CHTOP,COPS4,CRY2,CSNK1A1,CWC22,CXXC1,DDX17,EAF1,ELL,FTO,GATAD2A,H2AFX,HEXIM2,HIPK1,HSPA1B,KAT6A,KIF22,KMT2E,LUC7L3,MAML1,METTL3,MORF4L1,NAMPT,NDUFB1,NPM1,NR3C1,NSRP1,OIP5,PABPN1,PCBP1,PHF5A,PNISR,POLDIP3,POLR3D,PPP1R8,PRCC,PRPF8,PUM1,RBM15,RBM25,RBM39,RBM8A,RNF169,SART3,SDCBP2,SF3B1,SFPQ,SNW1,SON,SREK1,SRRM2,SRSF1,SRSF2,SRSF3,SRSF5,TAB1,TARDBP,THRAP3,TIMM50,TOPORS,TRIP11,TRIP12,VIRMA,ZC3H18
GO Cellular Component	GO:0098803	respiratory chain complex	20	4.791778e-10	7.987894e-7	3.993947e-8	4.886589e+0	4.911401e+0	24	4.911401e-3	2.400000e-2	23	2.184555e-9	3.641653e-6	1.583327e-7	4.051424e+0	5.923843e+0	24	88	1.898734e-2	2.727273e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	COX8A,DMAC2,ENSG00000256100,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,PMPCB,SDHB,SDHC,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0005746	mitochondrial respiratory chain	21	7.544448e-10	1.257659e-6	5.988855e-8	4.584543e+0	5.453106e+0	25	5.453106e-3	2.500000e-2	21	1.802685e-9	3.005076e-6	1.430989e-7	3.950857e+0	6.327741e+0	25	94	1.977848e-2	2.659574e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	COX8A,DMAC2,ENSG00000256100,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,OXA1L,PMPCB,SDHB,SDHC,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0005681	spliceosomal complex	22	1.042576e-9	1.737974e-6	7.899883e-8	3.186318e+0	1.192599e+1	38	1.192599e-2	3.800000e-2	22	2.132594e-9	3.555034e-6	1.615925e-7	2.955071e+0	1.252085e+1	37	186	2.927215e-2	1.989247e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	CWC22,CWC27,DDX23,DDX5,DQX1,HNRNPA1,HNRNPA3,HNRNPM,HSPA8,KIAA0907,LSM5,LSM7,LUC7L3,NRDE2,PHF5A,PPP1R8,PPWD1,PRPF8,RBM25,RBM28,RBM5,RBM8A,SF3B1,SKIV2L2,SNRNP35,SNRPA,SNRPF,SNW1,SREK1,SRRM2,SRSF1,SRSF2,SUGP1,TRA2B,ZMAT5,ZNF326,ZRSR2
GO Cellular Component	GO:0070469	respiratory chain	23	1.187882e-9	1.980199e-6	8.609562e-8	4.480890e+0	5.579249e+0	25	5.579249e-3	2.500000e-2	24	1.114301e-8	1.857540e-5	7.739749e-7	3.640986e+0	6.866273e+0	25	102	1.977848e-2	2.450980e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	COX8A,DMAC2,ENSG00000256100,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,OXA1L,PMPCB,SDHB,SDHC,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0098796	membrane protein complex	24	2.112726e-9	3.521914e-6	1.467464e-7	1.901937e+0	5.100064e+1	97	5.100064e-2	9.700000e-2	15	2.132656e-12	3.555138e-9	2.370092e-10	2.097462e+0	4.624637e+1	97	687	7.674051e-2	1.411936e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AFTPH,AP1G1,AP2B1,AP3D1,AP3S1,AP4S1,AP5S1,ATP5F1,ATP5G2,ATP5J2,ATP6V0C,ATPIF1,BAK1,BAX,BNIP1,CALR,CCDC115,CHMP2A,CLTC,COPA,COPB2,COX8A,CTNNB1,DDX39B,DLG1,DMAC2,DNAJC11,EMC1,EMC6,EMC7,ENSG00000256100,ENSG00000263620,FAF2,FCER1G,FKRP,GNG13,GNG3,GOSR1,GRB2,HOOK2,IMMP1L,IMMT,LIN7C,MFN1,NAPB,NCSTN,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,PEF1,PICALM,PMPCB,RAB7A,SAMM50,SCFD1,SCYL1,SDCCAG3,SDHB,SDHC,SEC23B,SEC24C,SNX1,SNX5,SPCS2,SREBF2,STX10,STX5,TIMM22,TIMM29,TIMM50,TMED10,TMEM199,TOMM22,TOMM40L,TOMM6,TSNARE1,UBAP1,UFD1,UQCR10,UQCRC1,UQCRH,UQCRHL,VAMP2,VPS11,VPS16,VPS28
GO Cellular Component	GO:1990204	oxidoreductase complex	25	6.750056e-9	1.125234e-5	4.500937e-7	3.835333e+0	7.039806e+0	27	7.039806e-3	2.700000e-2	25	1.577795e-8	2.630184e-5	1.052074e-6	3.479601e+0	7.472120e+0	26	111	2.056962e-2	2.342342e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	DBT,DMAC2,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NOXO1,PDHB,PDHX,PMPCB,SDHB,SDHC,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Cellular Component	GO:0005747	mitochondrial respiratory chain complex I	26	5.750573e-8	9.586205e-5	3.687002e-6	5.616687e+0	2.848654e+0	16	2.848654e-3	1.600000e-2	27	7.733257e-7	1.289134e-3	4.774570e-5	4.369183e+0	3.433136e+0	15	51	1.186709e-2	2.941176e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	DMAC2,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7
GO Cellular Component	GO:0071013	catalytic step 2 spliceosome	27	5.750522e-6	9.586120e-3	3.550415e-4	3.416080e+0	5.561931e+0	19	5.561931e-3	1.900000e-2	32	1.833442e-5	3.056348e-2	9.551087e-4	2.940096e+0	6.462374e+0	19	96	1.503165e-2	1.979167e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	CWC22,CWC27,DDX23,DDX5,HNRNPA1,HNRNPA3,HNRNPM,LSM7,NRDE2,PHF5A,PPWD1,PRPF8,RBM8A,SF3B1,SKIV2L2,SNRPF,SNW1,SRRM2,SRSF1
GO Cellular Component	GO:0022626	cytosolic ribosome	28	8.152991e-6	1.359104e-2	4.853941e-4	3.100107e+0	6.773961e+0	21	6.773961e-3	2.100000e-2	37	1.641596e-4	2.736541e-1	7.396055e-3	2.520082e+0	7.539437e+0	19	112	1.503165e-2	1.696429e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	EIF2A,EIF2D,GEMIN5,MRPS18A,MRPS18C,RPL11,RPL12,RPL13A,RPL14,RPL18,RPL23A,RPL35A,RPL5,RPL7L1,RPL8,RPS11,RPS18,RPS27,RPS28
GO Cellular Component	GO:0005730	nucleolus	29	1.103073e-5	1.838823e-2	6.340768e-4	1.511806e+0	7.408358e+1	112	7.408358e-2	1.120000e-1	26	2.732160e-8	4.554511e-5	1.751735e-6	1.709149e+0	6.260425e+1	107	930	8.465190e-2	1.150538e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABL1,ACIN1,ASNA1,BOP1,BRIX1,CBX5,CCDC86,CHD2,CHTOP,CIAPIN1,CIRBP,COX10,CRBN,DAXX,DCLRE1A,DDX17,DDX23,DDX47,DDX5,DDX54,DEDD,DIMT1,EEF1A1,EEF1E1,EMG1,EXOSC10,EXOSC2,EXOSC8,EZR,FAM32A,FHIT,FXR1,GNL3L,GRB2,GRWD1,HELQ,HIRIP3,HNRNPM,HSPA8,ILF3,IMP4,INO80B,INO80E,IP6K1,IPO11,IPPK,JMJD6,KAT6A,KRR1,MCM10,MED1,MRPL1,MRPS15,MRPS9,MRTO4,NARF,NCL,NGDN,NIP7,NOL11,NOL9,NOM1,NOP53,NPM1,NUSAP1,PELP1,PEX14,PHF8,POLR1A,PTBP1,RBM19,RBM28,RPAIN,RPF2,RPL11,RPL13A,RPL18,RPL23A,RPL5,RPL7L1,RPS11,SDCBP2,SEPT2,SIRT2,SKIV2L2,SNRNP35,SPG11,SRSF5,STAU2,TAX1BP3,TBL3,THAP1,TP53,TRA2A,TSR1,TWISTNB,UTP20,WDR18,WDR33,WDR43,WDR46,WDR74,WDR82,XPO6,ZFX,ZNF207,ZNF274
GO Cellular Component	GO:0044445	cytosolic part	30	1.661570e-5	2.769837e-2	9.232791e-4	2.251085e+0	1.510383e+1	34	1.510383e-2	3.400000e-2	35	7.256083e-5	1.209589e-1	3.455969e-3	2.042593e+0	1.615594e+1	33	240	2.610759e-2	1.375000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AIM2,BCAS4,BLOC1S5,BLOC1S5-TXNDC5,CARD8,EIF2A,EIF2D,GEMIN5,HPS4,HPS5,MMS19,MRPS18A,MRPS18C,NARFL,PRDX3,PSMC3,PSMD1,RPL11,RPL12,RPL13A,RPL14,RPL18,RPL23A,RPL35A,RPL5,RPL7L1,RPL8,RPS11,RPS18,RPS27,RPS28,TSC1,WASHC4
GO Cellular Component	GO:0098799	outer mitochondrial membrane protein complex	31	4.828710e-5	8.049460e-2	2.596600e-3	9.590281e+0	6.256334e-1	6	6.256334e-4	6.000000e-3	42	2.711919e-4	4.520769e-1	1.076374e-2	5.942089e+0	1.009746e+0	6	15	4.746835e-3	4.000000e-1	.,.,.,.,.,.	DNAJC11,MFN1,SAMM50,TOMM22,TOMM40L,TOMM6
GO Cellular Component	GO:0005849	mRNA cleavage factor complex	32	1.550109e-4	2.584032e-1	8.075099e-3	6.305496e+0	1.110143e+0	7	1.110143e-3	7.000000e-3	59	1.569216e-3	1.000000e+0	4.433700e-2	4.456566e+0	1.346328e+0	6	20	4.746835e-3	3.000000e-1	.,.,.,.,.,.,.	CPSF2,CSNK1A1,CSTF2T,PCF11,SSU72,WDR33
GO Cellular Component	GO:0022625	cytosolic large ribosomal subunit	33	1.830407e-4	3.051288e-1	9.246329e-3	3.594747e+0	3.338204e+0	12	3.338204e-3	1.200000e-2	67	2.280621e-3	1.000000e+0	5.674321e-2	2.678810e+0	4.106300e+0	11	61	8.702532e-3	1.803279e-1	.,.,.,.,.,.,.,.,.,.,.,.	GEMIN5,RPL11,RPL12,RPL13A,RPL14,RPL18,RPL23A,RPL35A,RPL5,RPL7L1,RPL8
GO Cellular Component	GO:0098573	intrinsic component of mitochondrial membrane	34	1.925934e-4	3.210532e-1	9.442741e-3	3.359541e+0	3.869577e+0	13	3.869577e-3	1.300000e-2	45	3.353745e-4	5.590693e-1	1.242376e-2	2.971044e+0	4.375566e+0	13	65	1.028481e-2	2.000000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	BAK1,DNAJC11,IMMT,MFF,MFN1,MFN2,MGARP,MPC2,OXA1L,SLC25A44,SMDT1,TMEM11,TOMM22
GO Cellular Component	GO:1990617	CHOP-ATF4 complex	35	2.226280e-4	3.711209e-1	1.060345e-2	9.406733e+1	2.126137e-2	2	2.126137e-5	2.000000e-3	285	1.301046e-1	1.000000e+0	7.609978e-1	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.,.	ATF4
GO Cellular Component	GO:0005689	U12-type spliceosomal complex	36	2.247782e-4	3.747053e-1	1.040848e-2	5.928098e+0	1.180817e+0	7	1.180817e-3	7.000000e-3	56	1.301878e-3	1.000000e+0	3.875412e-2	3.999483e+0	1.750226e+0	7	26	5.537975e-3	2.692308e-1	.,.,.,.,.,.,.	LSM7,PHF5A,SF3B1,SNRNP35,SNRPF,ZMAT5,ZRSR2
GO Cellular Component	GO:0030684	preribosome	37	2.503040e-4	4.172568e-1	1.127721e-2	3.267880e+0	3.978115e+0	13	3.978115e-3	1.300000e-2	58	1.568709e-3	1.000000e+0	4.508686e-2	2.541025e+0	5.116046e+0	13	76	1.028481e-2	1.710526e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	AAMP,BOP1,EMG1,IMP4,KRR1,NGDN,NIP7,RRP15,TBL3,TSR1,UTP20,WDR46,WDR74
GO Cellular Component	GO:0019774	proteasome core complex, beta-subunit complex	38	2.659193e-4	4.432875e-1	1.166546e-2	1.331389e+1	3.004382e-1	4	3.004382e-4	4.000000e-3	82	4.597469e-3	1.000000e+0	9.346318e-2	5.401899e+0	7.404804e-1	4	11	3.164557e-3	3.636364e-1	.,.,.,.	PSMB4,PSMB5,PSMB6,PSMB7
GO Cellular Component	GO:1990590	ATF1-ATF4 transcription factor complex	39	2.849658e-4	4.750380e-1	1.218046e-2	2.430630e+1	1.234248e-1	3	1.234248e-4	3.000000e-3	79	4.528154e-3	1.000000e+0	9.554978e-2	1.485522e+1	1.346328e-1	2	2	1.582278e-3	1.000000e+0	.,.,.	ATF1,ATF4
GO Cellular Component	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	40	2.920216e-4	4.868000e-1	1.217000e-2	6.861706e+0	8.744182e-1	6	8.744182e-4	6.000000e-3	68	2.328864e-3	1.000000e+0	5.709142e-2	4.951741e+0	1.009746e+0	5	15	3.955696e-3	3.333333e-1	.,.,.,.,.,.	CPSF2,CSNK1A1,CSTF2T,SSU72,WDR33
GO Cellular Component	GO:0034708	methyltransferase complex	41	3.300260e-4	5.501533e-1	1.341837e-2	2.764995e+0	5.786629e+0	16	5.786629e-3	1.600000e-2	46	3.462968e-4	5.772768e-1	1.254949e-2	2.611907e+0	6.125792e+0	16	91	1.265823e-2	1.758242e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASH2L,CBX5,CXXC1,HCFC1,KDM6A,METTL3,MTF2,PAGR1,PELP1,PRMT5,SNRPF,TAF6,TAF7,VIRMA,WDR77,WDR82
GO Cellular Component	GO:0000785	chromatin	42	3.655296e-4	6.093378e-1	1.450804e-2	1.572924e+0	4.005280e+1	63	4.005280e-2	6.300000e-2	28	8.670660e-7	1.445399e-3	5.162139e-5	1.895111e+0	3.271577e+1	62	486	4.905063e-2	1.275720e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACTR8,AKAP8L,ALKBH1,ASH2L,BRD8,CAPN2,CBX5,CHMP2A,CSNK2B,CTNNB1,DFFA,EIF3E,ELL,EME2,ENSG00000280778,ESCO2,EXOSC10,H2AFX,HIST1H2AC,HIST1H2BC,HSF1,HTRA2,ICE1,INO80B,INO80B-WBP1,INO80E,IST1,KAT6A,KAT6B,KDM3A,KIF22,LEMD2,MAU2,MBD2,MCMBP,MED1,MORF4L1,NCOR1,NOP53,NR1H3,OIP5,PDS5B,PELP1,PHF12,POLR3D,PPP1R10,RIF1,RNF40,RPA2,SETD3,SFPQ,SIRT2,SMC3,SMCR8,SP1,TAF5,TARDBP,TP53,UBA1,WAPL,WDR82,ZNHIT1
GO Cellular Component	GO:0030137	COPI-coated vesicle	43	4.016127e-4	6.694884e-1	1.556950e-2	5.376406e+0	1.301985e+0	7	1.301985e-3	7.000000e-3	49	5.796600e-4	9.662932e-1	1.972027e-2	4.521154e+0	1.548277e+0	7	23	5.537975e-3	3.043478e-1	.,.,.,.,.,.,.	ARF1,CCDC115,COPA,COPB2,SCYL1,TMED10,TMEM199
GO Cellular Component	GO:0032592	integral component of mitochondrial membrane	44	6.316780e-4	1.000000e+0	2.393198e-2	3.122737e+0	3.842782e+0	12	3.842782e-3	1.200000e-2	54	1.028822e-3	1.000000e+0	3.176012e-2	2.785354e+0	4.308249e+0	12	64	9.493671e-3	1.875000e-1	.,.,.,.,.,.,.,.,.,.,.,.	BAK1,DNAJC11,IMMT,MFF,MFN1,MGARP,MPC2,OXA1L,SLC25A44,SMDT1,TMEM11,TOMM22
GO Cellular Component	GO:0097525	spliceosomal snRNP complex	45	6.511615e-4	1.000000e+0	2.412192e-2	3.566782e+0	2.803648e+0	10	2.803648e-3	1.000000e-2	90	8.030374e-3	1.000000e+0	1.487404e-1	2.396003e+0	4.173617e+0	10	62	7.911392e-3	1.612903e-1	.,.,.,.,.,.,.,.,.,.	DDX23,LSM5,LSM7,LUC7L3,PHF5A,PRPF8,SART3,SF3B1,SNRPA,SNRPF
GO Cellular Component	GO:0048188	Set1C/COMPASS complex	46	8.626535e-4	1.000000e+0	3.126181e-2	9.704700e+0	4.121714e-1	4	4.121714e-4	4.000000e-3	96	8.938533e-3	1.000000e+0	1.552139e-1	4.570837e+0	8.751132e-1	4	13	3.164557e-3	3.076923e-1	.,.,.,.	ASH2L,CXXC1,HCFC1,WDR82
GO Cellular Component	GO:0005750	mitochondrial respiratory chain complex III	47	8.639135e-4	1.000000e+0	3.064136e-2	6.979344e+0	7.163997e-1	5	7.163997e-4	5.000000e-3	61	1.642973e-3	1.000000e+0	4.489895e-2	5.305436e+0	9.424296e-1	5	14	3.955696e-3	3.571429e-1	.,.,.,.,.	PMPCB,UQCR10,UQCRC1,UQCRH,UQCRHL
